Site-name,url,datetime,data,twitter,facebook,other,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-this-video-was-not-shot-inside-crashed-ethiopian-airlines-plane/articleshow/68390418.cms,2019-03-13T16:44:00+05:30,FAKE ALERT: This video was NOT shot inside crashed Ethiopian Airlines plane,https://twitter.com/flyethiopian/status/1104672110994210816,,https://static.toiimg.com/img/68392592/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-manufactured-tweet-made-to-look-as-if-its-from-toi-verified-account-claims-hul-faced-rs-10-crore-loss/articleshow/68369865.cms,2019-03-12T11:28:48+05:30,FAKE: Manufactured tweet made to look as if it’s from TOI verified account claims HUL faced Rs 10 crore loss,,https://www.facebook.com/1000058610167894/photos/a.1000118540161901/1143824705791283/?type=1&theater,https://static.toiimg.com/img/68369971/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-who-all-have-to-pay-rs-20-for-using-aadhar-services/articleshow/68360713.cms,2019-03-11T19:02:16+05:30,"Some social media users tweeted that as per the latest Unique Identification Authority of India (UIDAI) announcement,   every eKYC inquiry will be henceforth charged Rs 20; while every YES/NO authentication will be charged 50 paise.",https://twitter.com/Amit_Mobilemall/status/1103999703912345601,,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-these-muslim-women-celebrate-mahashivratri/articleshow/68304036.cms,2019-03-07T17:17:03+05:30,Fact Check: Did these Muslim women celebrate Mahashivratri?,,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fpermalink.php%3Fstory_fbid%3D841620822859337%26id%3D100010342815875&width=500,https://static.toiimg.com/img/68304160/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-no-kuwait-man-did-not-sing-a-song-about-ram-mandir-construction/articleshow/68287085.cms,2019-03-06T16:37:19+05:30,"Fake Alert: No,  Kuwait man did not sing a song about Ram Mandir construction",https://twitter.com/MEAIndia/status/1057481931896557569,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fchandan.chandanagarhari%2Fposts%2F770384173316859&width=500,https://static.toiimg.com/img/68287321/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-video-of-amit-shah-saying-dont-vote-for-meenakshi-lekhi-is-clipped/articleshow/69157303.cms,2019-05-03T13:22:45+05:30,Amit Shah asked people of Delhi not to vote for Meenakshi Lekhi and Ramesh Bidhuri,https://twitter.com/ajaymaken/status/1124008402122883078?s=19,,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-barack-obama-did-not-endorse-akhilesh-yadav-as-indias-next-pm/articleshow/69143868.cms,2019-05-02T19:47:35+05:30,A graphic card doing rounds on Facebook claims that former US president Barack Obama tweeted in support of Samajwadi Party president and former UP CM Akhilesh Yadav.,,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2F727546254254413%2Fphotos%2Fa.727550954253943%2F865456160463421%2F%3Ftype%3D3&width=500,https://static.toiimg.com/img/69144017/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-sadhvi-pragya-did-not-say-parrikar-died-because-he-allowed-beef-in-goa/articleshow/69132260.cms,2019-05-01T19:35:28+05:30,Sadhvi said that Parrikar died of cancer because he allowed consumption of beef in Goa.,https://twitter.com/Comrade_ind/status/1123026846365339654,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fnewstodaychannelhyd%2Fphotos%2Fa.228391487770062%2F371271150148761%2F%3Ftype%3D3&width=500,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/kids-abuse-pm-modi-in-front-of-priyanka-gandhi-vadra-2-versions-of-the-incident-viral/articleshow/69125673.cms,2019-05-01T13:15:01+05:30,Priyanka Gandhi Vadra did not stop kids from abusing PM Modi,https://twitter.com/MrsGandhi/status/1123278686839496704,,https://static.toiimg.com/img/69127796/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-new-law-by-modi-government-allows-officers-to-shoot-adivasis/articleshow/69109286.cms,2019-04-30T15:58:49+05:30,New law by Modi government allows adivasis being shot,https://twitter.com/akhileshsharma1/status/1122074602484559872,,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-congresss-divya-spandana-tweets-digitally-manipulated-photo-of-adolf-hitler/articleshow/69093385.cms,2019-04-29T13:41:38+05:30,Fake photo of Adolf Hitler pulling child's ears like PM Modi,https://twitter.com/divyaspandana/status/1122754198100172805,,https://static.toiimg.com/img/69094609/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-woman-in-viral-video-is-not-wing-commander-abhinandans-wife/articleshow/68214428.cms,2019-03-01T12:52:11+05:30,FAKE ALERT: Woman in viral video is not Wing Commander Abhinandan's wife,https://twitter.com/yuvadesh/status/1101076870194450432,,https://static.toiimg.com/img/68215357/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-these-female-pilots-carry-out-iaf-air-strike-in-pakistans-balakot/articleshow/68201162.cms,2019-02-28T16:15:35+05:30,FACT CHECK: Did these female pilots carry out IAF air strike in Pakistan's Balakot?,,,https://static.toiimg.com/img/68201807/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-viral-whatsapp-message-about-army-welfare-fund-is-not-a-hoax/articleshow/68196613.cms,2019-02-28T12:25:21+05:30,FACT CHECK: Viral WhatsApp message about 'Army Welfare Fund' is NOT a hoax,https://twitter.com/adgpi/status/771575930145779712,,https://static.toiimg.com/img/68197510/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/images-of-destruction-caused-by-earthquake-in-balakot-shared-as-iaf-air-strike-impact/articleshow/68194890.cms,2019-02-28T10:10:49+05:30,Images of destruction caused by earthquake in Balakot shared as IAF air strike impact,,,https://static.toiimg.com/img/68195428/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/pakistani-media-peddle-fake-news-after-iaf-air-strike-in-balakot/articleshow/68187155.cms,2019-02-27T20:42:38+05:30,Pakistani media peddles fake news after IAF air strike in Balakot,https://twitter.com/Shahidmasooddr/status/1100659306284883968,,https://static.toiimg.com/img/68187771/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-no-this-is-not-the-video-of-indian-air-force-strike-in-balakot/articleshow/68166991.cms,2019-02-26T17:38:18+05:30,A video showing a lot of people being shot down from a plane is being shared as the clip of the Indian Air Force's air strike in Balakot on February 26 early morning.  ,,,https://static.toiimg.com/img/68168119/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-no-pakistan-video-viral-there-is-not-of-a-failed-indian-missile-test/articleshow/68163606.cms,2019-02-26T17:10:52+05:30,Many social media users in Pakistan are sharing a video that shows what looks like a rocket taking off and nosediving before exploding claiming it is of a failed Indian missile test.,https://twitter.com/MtariqBilal/status/1094953157346689024,,https://static.toiimg.com/img/68167162/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-pakistan-army-did-not-mistakenly-shoot-down-its-own-aircraft/articleshow/68126856.cms,2019-02-23T17:53:35+05:30,FAKE ALERT: Pakistan Army DID NOT mistakenly shoot down its own aircraft,https://twitter.com/SanjaGuptasir/status/1098920959535394816,https://www.facebook.com/ModiNama1/photos/a.1375372209171563/2549307585111347/?type=3&theater,https://static.toiimg.com/img/68127929/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/congress-makes-fake-claim-of-pm-modi-shooting-for-film-at-corbett-3-hours-after-pulwama-attack/articleshow/68114435.cms,2019-02-22T18:11:45+05:30,"Congress,  BJP trade charges on PM Modi shooting for film at Corbett 3 hours after Pulwama attack",https://twitter.com/RahulGandhi/status/1098829908355268608,,https://static.toiimg.com/img/68131384/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-photo-showing-pm-modi-with-islamic-flag-is-fake/articleshow/68106706.cms,2019-02-22T12:01:20+05:30,FACT CHECK: Photo showing PM Modi with Islamic flag is fake,https://twitter.com/MIB_India/status/1077542141730136064,https://www.facebook.com/BhashanVSRashan/photos/a.388136951694165/545508452623680/?type=3&theater,https://static.toiimg.com/img/68106826/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-video-of-imam-tawhidi-being-shared-as-saudi-crown-prince-talking-about-kashmir/articleshow/68095973.cms,2019-02-21T17:14:37+05:30,FAKE ALERT: Video of Imam Tawhidi being shared as Saudi crown prince talking about Kashmir,https://twitter.com/AnoopsingIndian/status/1097791539571355650,,https://static.toiimg.com/img/68096804/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/after-pulwama-terror-attack-indian-army-now-subjected-to-fake-news/articleshow/68096398.cms,2019-02-21T17:05:26+05:30,"After Pulwama terror attack,  Indian Army now subjected to fake news",https://twitter.com/Swamy39/status/1097429650551308289,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2FNareIndia%2Fposts%2F2192878317444290&width=500,https://static.toiimg.com/img/68096498/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-aap-shares-post-saying-martyred-crpf-jawans-families-wont-get-pension/articleshow/68075805.cms,2019-02-20T17:38:28+05:30,FAKE ALERT: AAP shares post saying martyred CRPF jawans' families won't get pension,,https://www.facebook.com/AamAadmiParty/photos/a.492032297563202/1858633647569720/?type=3&theater,https://static.toiimg.com/img/68078116/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-yogi-adityanath-laugh-in-front-of-martyrs-coffin/articleshow/68080122.cms,2019-02-20T16:49:48+05:30,FACT CHECK: Did Yogi Adityanath laugh in front of martyr’s coffin?,,https://www.facebook.com/plugins/video.php?href=https%3A%2F%2Fwww.facebook.com%2FRahulForPM%2Fvideos%2F809707356049014%2F&show_text=0&width=560,https://static.toiimg.com/img/68080172/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-has-whatsapp-warned-users-of-isis-misusing-their-profile-photos/articleshow/68064795.cms,2019-02-19T17:23:50+05:30,FACT CHECK: Has WhatsApp warned users of ISIS misusing their profile photos?,,,https://static.toiimg.com/img/68065052/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-no-shah-rukh-khan-did-not-donate-rs-45-crore-to-pakistan/articleshow/68062223.cms,2019-02-19T16:44:54+05:30,"FAKE ALERT: No,  Shah Rukh Khan did not donate Rs 45 crore to Pakistan",https://twitter.com/NkjdxbJain/status/1097543284916809728,,https://static.toiimg.com/img/68063930/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-2015-photo-of-narendra-modi-nitish-kumar-shared-with-misleading-claims/articleshow/68059592.cms,2019-02-19T13:27:59+05:30,"FACT CHECK: 2015 photo of Narendra Modi,  Nitish Kumar shared with misleading claims",https://twitter.com/dhirendra_ml/status/1097169063099359234,,https://static.toiimg.com/img/68061124/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-bomb-explosion-video-from-iraq-shared-as-pulwama-terror-attack-footage/articleshow/68049905.cms,2019-02-18T18:01:45+05:30,FAKE ALERT: Bomb explosion video from Iraq shared as Pulwama terror attack footage,https://twitter.com/ImD_roy/status/1096811492098289664,,https://static.toiimg.com/img/68050019/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-no-these-are-not-videos-kashmiri-people-being-beaten-up/articleshow/68042491.cms,2019-02-18T14:55:20+05:30,Many social media users and pages are sharing random videos claiming that it shows Kashmiri people being beaten up in different parts of the country. ,https://twitter.com/JmuKmrPolice/status/1096733345470431234,,https://static.toiimg.com/img/68043508/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/do-not-circulate-fake-news-saying-kashmiri-students-are-being-harassed-crpf/articleshow/68036310.cms,2019-02-18T14:40:17+05:30,"In a tweet from its verified Twitter account, CRPF warned social media users about fake news being spread about Kashmiri students being harassed  in the wake of Pulwama terror attack, and said that they found complaints about harassment incorrect.",https://twitter.com/CRPFmadadgaar/status/1096780910668726278,,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-rahul-gandhi-use-his-mobile-phone-during-the-mourning-of-pulwama-martyrs/articleshow/68024842.cms,2019-02-16T18:13:12+05:30,Fact Check: Did Rahul Gandhi use his mobile phone during the mourning of Pulwama martyrs?,https://twitter.com/SirPareshRawal/status/1096450440286203904,https://www.facebook.com/plugins/video.php?href=https%3A%2F%2Fwww.facebook.com%2Fbharatpstv%2Fvideos%2F305069616817881%2F&show_text=0&width=476,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-rahul-gandhis-photo-with-pulwama-suicide-bomber/articleshow/68013919.cms,2019-02-15T21:47:57+05:30,FAKE ALERT: Rahul Gandhi's photo with Pulwama suicide bomber,,https://www.facebook.com/photo.php?fbid=344318706418514&set=gm.395848980970711&type=1&theater,https://static.toiimg.com/img/68014651/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-photo-of-crpf-jawan-shared-saying-he-died-in-pulwama-attack/articleshow/68008964.cms,2019-02-15T16:26:32+05:30,FAKE ALERT: Photo of CRPF jawan shared saying he was martyred in Pulwama attack,https://twitter.com/AmitBadwaikAB/status/1096328950924615680,https://www.facebook.com/bimal.dibucha.3/posts/1079009972270611,https://static.toiimg.com/img/68009560/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-has-china-opened-880-km-highway-linking-their-country-to-pakistan/articleshow/68007802.cms,2019-02-15T14:57:36+05:30,Fact Check: Has China opened 880 km highway linking their country to Pakistan?,,https://www.facebook.com/plugins/video.php?href=https%3A%2F%2Fwww.facebook.com%2Fhalimhusin.my%2Fvideos%2F2119944594692914%2F&show_text=0&width=267,https://static.toiimg.com/img/68007872/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/bhagat-singh-sukhdev-rajguru-were-not-hanged-on-february-14/articleshow/67988842.cms,2019-02-14T14:54:29+05:30,"Bhagat Singh,  Sukhdev ,  Rajguru were not hanged on February 14",https://twitter.com/Yogip9879/status/1095914045926830080,,https://static.toiimg.com/img/67991180/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-pakistani-child-artist-projected-as-son-of-martyred-indian-army-officer/articleshow/67962770.cms,2019-02-12T19:41:31+05:30,FAKE: Pakistani child artist projected as son of martyred Indian Army officer,,https://www.facebook.com/puneetkmittal/videos/2445077642186737/,https://static.toiimg.com/img/67962890/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-no-sanghi-mob-did-not-lynch-muslim-man-in-assams-karimganj/articleshow/67954695.cms,2019-02-12T12:36:49+05:30,"FAKE ALERT: No,  'Sanghi mob' did not lynch Muslim man in Assam's Karimganj",https://twitter.com/karimganjpolice/status/1087057869139263491,https://www.facebook.com/wasiq.nadim/posts/2198879763508831,https://static.toiimg.com/img/67955580/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-hardik-patels-father-blast-him-and-praise-modi-in-this-viral-video/articleshow/67944031.cms,2019-02-11T17:26:11+05:30,Fact Check: Did Hardik Patel’s father blast him and praise Modi in this viral video?,https://twitter.com/anandagarwal554/status/1094316557058985984,,https://static.toiimg.com/img/67944119/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-tweet-from-priyanka-gandhis-impostor-account-goes-viral/articleshow/67939739.cms,2019-02-11T13:02:45+05:30,FAKE ALERT: Tweet from Priyanka Gandhi's impostor account goes viral,https://twitter.com/INCIndia/status/1094843255248678912,https://www.facebook.com/groups/915391321924918/permalink/1830994327031275/,https://static.toiimg.com/img/67940370/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-kapil-sibal-move-uk-court-against-vijay-mallyas-extradition/articleshow/67899026.cms,2019-02-08T15:10:59+05:30,FACT CHECK: Did Kapil Sibal move UK court against Vijay Mallya's extradition?,https://twitter.com/iam_manojgoenka/status/1092768208887648257,https://www.facebook.com/BHKATHUAAPKA/photos/a.1379982052291811/2130673257222683/?type=3&theater,https://static.toiimg.com/img/67899220/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-aaps-ankit-lal-shares-partial-information-to-target-modi-government-on-corruption/articleshow/67883490.cms,2019-02-07T16:17:51+05:30,FACT CHECK: AAP’s Ankit Lal shares partial information to target Modi government on corruption,,,https://static.toiimg.com/img/67883984/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-india-declare-holiday-host-street-parade-during-philippines-presidents-visit/articleshow/67851713.cms,2019-02-05T17:27:43+05:30,"FACT CHECK: Did India declare holiday,  host street parade during Philippines president’s visit?",,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fdutertekamiph%2Fposts%2F1665788030125909&width=500,https://static.toiimg.com/img/67851800/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-amitabh-bachchan-says-this-image-is-photoshopped-is-it/articleshow/67830811.cms,2019-02-18T14:13:27+05:30,"A picture going viral on social media shows five kids enacting posing for a selfie, with one of them using slippers in place of a smartphone,  pretending as if he clicking a photo. The photo was also shared by Atul Kasbekar,  famous fashion photographer.",https://twitter.com/atulkasbekar/status/1091981559446462464,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fphoto.php%3Ffbid%3D2158798980854330%26set%3Da.199883186745929%26type%3D3&width=500,https://static.toiimg.com/img/67832905/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-modi-rename-train-18-as-vande-mataram-express-to-hit-back-at-traitors/articleshow/67795133.cms,2019-02-01T18:28:52+05:30,Fact Check: Did Modi rename Train 18 as ‘Vande Mataram Express’ to hit back at 'traitors'?,https://twitter.com/anil47ak47/status/1089772828252082176,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2FnarendramodiwhatsappNo%2Fphotos%2Fa.365384097144746%2F834562370226914%2F%3Ftype%3D3&width=500,https://static.toiimg.com/img/67795213/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-is-bjp-behind-shooting-of-mahatma-gandhis-effigy/articleshow/67773983.cms,2019-01-31T16:41:18+05:30,Fact Check: Is BJP behind shooting of Mahatma Gandhi’s effigy?,https://twitter.com/abash_dr/status/1090620143879639043,https://www.facebook.com/plugins/video.php?href=https%3A%2F%2Fwww.facebook.com%2Fpiyush.manush%2Fvideos%2F10157403005899617%2F&show_text=0&width=560,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-pm-narendra-modi-claim-rapists-are-hanged-within-days/articleshow/67771355.cms,2019-01-31T17:05:52+05:30,A tweet by news agency ANI quoted Prime Minister Narendra Modi as saying rapists are hanged in India within days.,https://twitter.com/karunanundy/status/1090666326333509637,,https://static.toiimg.com/img/67773901/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-were-national-bravery-award-winning-children-excluded-from-republic-day-parade/articleshow/67726265.cms,2019-01-28T18:17:08+05:30,Some media reports are claiming that this year’s National Bravery Award winners were excluded from the recently-held Republic Day parade.,https://twitter.com/ANI/status/1089034612075126784,,https://static.toiimg.com/img/67726369/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-video-showing-kid-being-tortured-not-from-kathua-delhi-public-school/articleshow/67722600.cms,2019-01-28T15:34:17+05:30,FAKE ALERT: Video showing kid being tortured not from Delhi Public School Kathua,https://twitter.com/sherigara/status/1044675801713586176,,https://static.toiimg.com/img/67722657/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-mock-drill-video-of-ap-police-shared-as-terror-attack-in-tirupati/articleshow/67673987.cms,2019-01-24T18:03:41+05:30,FAKE ALERT: Mock drill video of AP police shared as terror attack in Tirupati,,https://www.facebook.com/plugins/video.php?href=https%3A%2F%2Fwww.facebook.com%2Frss.paramattom%2Fvideos%2F2249317908673153%2F&show_text=0&width=273,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-photos-of-train-coaches-going-viral-not-made-under-make-in-india-initiative/articleshow/67668025.cms,2019-01-24T14:26:39+05:30,FAKE ALERT: Photos of train coaches going viral not made under Make In India initiative,https://twitter.com/Mr_Aryan_Dalmau/status/1088082453061808128,https://www.facebook.com/groups/Namo2019PM/permalink/929166227417909/,https://static.toiimg.com/img/67669437/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-were-hindus-forced-at-gunpoint-to-attend-mamatas-mahagathbandhan-rally/articleshow/67654261.cms,2019-01-23T13:08:09+05:30,Fact Check: Were Hindus forced at gunpoint to attend Mamata’s ‘Mahagathbandhan’ rally?,,https://www.facebook.com/plugins/video.php?href=https%3A%2F%2Fwww.facebook.com%2Fmonu.gupta.3388%2Fvideos%2F2264717326874050%2F&show_text=0&width=560,https://static.toiimg.com/img/67654297/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/5-times-when-bogus-warnings-triggered-scare-about-food-quality-in-india/articleshow/67624053.cms,2019-01-21T16:06:35+05:30,The IT ministry recently instructed Google and Facebook to take down 'false and malicious' videos and content that spread misinformation regarding safety and quality of food in India.,https://twitter.com/sacharrishi/status/970303971708588034,,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-jawaharlal-nehru-perform-kumbh-snan-in-1954/articleshow/67622141.cms,2019-01-21T14:44:56+05:30,FACT CHECK: Did Jawaharlal Nehru perform 'Kumbh Snan' in 1954?,https://twitter.com/vinodkapri/status/1086170972766507008,,https://static.toiimg.com/img/67622704/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-sania-mirza-wears-hijab-when-in-pakistan/articleshow/67583737.cms,2019-01-18T12:44:19+05:30,"An image that is being heavily circulated on WhatsApp has two photos of India's ace tennis player Sania Mirza placed side by side,  one in which she is seen wearing a t-shirt and a pair of ripped jeans and the other in which she is wearing a hijab,  and a claim that she wears a hijab when in Pakistan.",,,https://static.toiimg.com/img/67584926/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-wing-commander-abhinandan-features-in-pakistani-tea-advert/articleshow/68280095.cms,2019-03-06T09:39:24+05:30,FAKE: Wing Commander Abhinandan features in Pakistani tea advert,https://twitter.com/Maaachaaa69/status/1103121542421061632,,https://static.toiimg.com/img/68280474/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-arvind-kejriwal-offer-wc-abhinandan-a-lok-sabha-ticket/articleshow/68271871.cms,2019-03-05T18:33:56+05:30,FACT CHECK: Did Arvind Kejriwal offer WC Abhinandan a Lok Sabha ticket?,,,https://static.toiimg.com/img/68272864/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-twitter-handle-peddles-misinformation-on-casualties-of-indian-forces-in-j-k/articleshow/68251891.cms,2019-03-04T16:59:00+05:30,Fake Twitter handle peddles misinformation on casualties of Indian forces in J&K's Rajouri,https://twitter.com/ARYVideos/status/1101810752124538880,,https://static.toiimg.com/img/68253400/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-video-sri-lankan-university-shared-with-claims-that-its-from-india/articleshow/68231366.cms,2019-03-02T16:22:56+05:30,FAKE ALERT: Video from Sri Lankan university shared with claims that it's from India,https://twitter.com/ZaidZamanHamid/status/1101397036384030725,,https://static.toiimg.com/img/68232194/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-no-pakistan-western-command-air-marshal-hari-kumar-was-not-sacked/articleshow/68229738.cms,2019-03-02T13:16:02+05:30,"FAKE ALERT: No Pakistan,  Air Marshal Hari Kumar was NOT sacked",https://twitter.com/omar_quraishi/status/1101433254475907072,,https://static.toiimg.com/img/68230728/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-no-wing-commander-abhinandans-sister-did-not-write-this-viral-poem/articleshow/68217614.cms,2019-03-01T16:54:12+05:30,"FAKE ALERT: No,  Wing Commander Abhinandan's sister did not write this viral poem",,,https://static.toiimg.com/img/68219131/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-does-hrd-ministry-intend-to-make-hindi-compulsory-across-india/articleshow/67488282.cms,2019-01-11T17:00:12+05:30,Fact Check: Does HRD ministry intend to make Hindi compulsory across India?,https://twitter.com/sachidanandagow/status/1083376617618137089,,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-viral-video-showing-injured-indian-army-men-is-staged/articleshow/67467877.cms,2019-01-10T14:20:58+05:30,FACT CHECK: Viral video showing injured Indian Army men is staged,,https://www.facebook.com/Satveerkang310/videos/354652178700173/,https://static.toiimg.com/img/67469702/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fact-check-did-tony-blair-say-indias-future-is-safe-in-the-hands-of-rahul-gandhi/articleshow/67455534.cms,2019-01-09T17:19:22+05:30,FACT CHECK: Did Tony Blair say India’s future is safe in the hands of Rahul Gandhi?,https://twitter.com/ANI/status/1082626792995868673,https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2FTheViralinIndia%2Fphotos%2Fa.1924211014508002%2F2238533016409132%2F%3Ftype%3D3&width=500,,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-media-wrongly-labels-sp-mla-who-distributed-liquor-to-minors-as-bjp-leader/articleshow/67439788.cms,2019-01-08T18:45:59+05:30,FAKE ALERT: Media wrongly labels SP MLA who distributed liquor to minors as BJP leader,,,https://static.toiimg.com/img/67439862/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-no-rahul-gandhis-image-was-not-displayed-on-dubais-burj-khalifa/articleshow/67436673.cms,2019-01-08T16:29:15+05:30,"FAKE ALERT: No,  Rahul Gandhi’s image was not displayed on Dubai’s Burj Khalifa",,https://www.facebook.com/WithRahulGandhi.INC/videos/581879388940366/,https://static.toiimg.com/img/67437462/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-no-nirmala-sitharaman-did-not-say-pm-narendra-modi-is-a-thief-in-lok-sabha/articleshow/67415788.cms,2019-01-07T12:47:32+05:30,"FAKE ALERT: No, Nirmala Sitharaman did not say PM Narendra Modi is a ‘thief’ in Lok Sabha",https://twitter.com/narendramodi/status/1081169567047548928,https://www.facebook.com/WithRahulGandhi.INC/videos/vb.188475631706704/506357433208807/?type=2&theater,https://static.toiimg.com/img/67417147/Master.jpg,
Times of India,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-female-army-officer-seen-with-nirmala-sitharaman-in-viral-photo-is-not-her-daughter/articleshow/67360211.cms,2019-01-03T14:55:27+05:30,FAKE ALERT: Female army officer seen with Nirmala Sitharaman in viral photo is not her daughter,https://twitter.com/Mission_PmModi/status/1080111900094955521,https://www.facebook.com/armylove1947/photos/a.2056197028025389/2133885886923169/?type=3&theater,https://static.toiimg.com/img/67362349/Master.jpg,
